0	+8.357217e+05	-7.627946e+05
1	+8.289311e+05	-7.676544e+05
2	+8.321309e+05	-7.781521e+05
3	+8.295589e+05	-7.725055e+05
4	+8.459294e+05	-7.792540e+05
5	+8.428060e+05	-7.697992e+05
6	+8.376972e+05	-7.952656e+05
7	+8.259288e+05	-7.864411e+05
8	+8.350285e+05	-7.812642e+05
9	+8.445181e+05	-7.827887e+05
10	+8.384699e+05	-7.723878e+05
11	+8.402190e+05	-7.729897e+05
12	+8.287895e+05	-8.132222e+05
13	+8.388162e+05	-7.736966e+05
14	+8.418975e+05	-7.868243e+05
15	+8.364907e+05	-7.592032e+05
16	+8.220744e+05	-7.814229e+05
17	+8.390844e+05	-7.830846e+05
18	+8.421435e+05	-7.834659e+05
19	+8.263549e+05	-7.900019e+05
20	+8.255725e+05	-7.626827e+05
21	+8.324175e+05	-7.931753e+05
22	+8.239745e+05	-7.731377e+05
23	+8.333164e+05	-7.843097e+05
24	+8.202357e+05	-7.771659e+05
25	+8.502217e+05	-7.718478e+05
26	+8.304294e+05	-7.716721e+05
27	+8.332729e+05	-7.799802e+05
28	+8.522019e+05	-7.676686e+05
29	+8.506552e+05	-7.706962e+05
30	+8.353812e+05	-7.699944e+05
31	+8.394098e+05	-7.967840e+05
32	+8.155609e+05	-7.865140e+05
33	+8.418504e+05	-7.922135e+05
34	+8.352123e+05	-7.780131e+05
35	+8.326438e+05	-7.923132e+05
36	+8.248187e+05	-7.762296e+05
37	+8.319937e+05	-7.783556e+05
38	+8.403223e+05	-7.950344e+05
39	+8.348810e+05	-7.811243e+05
40	+8.228384e+05	-7.785225e+05
41	+8.340696e+05	-7.777699e+05
42	+8.396531e+05	-7.725437e+05
43	+8.445035e+05	-7.845967e+05
44	+8.241963e+05	-7.664768e+05
45	+8.264952e+05	-7.872801e+05
46	+8.308732e+05	-7.785479e+05
47	+8.313525e+05	-7.888346e+05
48	+8.281804e+05	-7.753988e+05
49	+8.442328e+05	-7.741646e+05
50	+8.293842e+05	-7.810010e+05
51	+8.355712e+05	-7.762860e+05
52	+8.275374e+05	-7.932736e+05
53	+8.357095e+05	-7.884391e+05
54	+8.402845e+05	-7.846895e+05
55	+8.451419e+05	-7.736017e+05
56	+8.615788e+05	-7.682887e+05
57	+8.451368e+05	-7.942129e+05
58	+8.318148e+05	-7.765043e+05
59	+8.438554e+05	-7.730467e+05
60	+8.442683e+05	-7.947455e+05
61	+8.359734e+05	-8.063354e+05
62	+8.391609e+05	-7.831938e+05
63	+8.465111e+05	-7.800551e+05
64	+8.404543e+05	-7.917947e+05
65	+8.303693e+05	-8.036234e+05
66	+8.513749e+05	-7.865597e+05
67	+8.485582e+05	-7.646035e+05
68	+8.357871e+05	-7.794897e+05
69	+8.369335e+05	-7.806663e+05
70	+8.430115e+05	-7.822814e+05
71	+8.309952e+05	-7.799414e+05
72	+8.466496e+05	-7.817217e+05
73	+8.359235e+05	-7.799697e+05
74	+8.400224e+05	-7.801266e+05
75	+8.357561e+05	-7.950679e+05
76	+8.417038e+05	-7.747427e+05
77	+8.311946e+05	-7.933848e+05
78	+8.399397e+05	-7.830569e+05
79	+8.294803e+05	-7.745558e+05
80	+8.271658e+05	-7.980141e+05
81	+8.293499e+05	-7.668565e+05
82	+8.412812e+05	-7.857930e+05
83	+8.484615e+05	-7.837006e+05
84	+8.470942e+05	-8.058521e+05
85	+8.524349e+05	-7.788023e+05
86	+8.363417e+05	-8.004495e+05
87	+8.246587e+05	-7.828051e+05
88	+8.373388e+05	-7.865676e+05
89	+8.350907e+05	-7.861224e+05
90	+8.451204e+05	-7.755774e+05
91	+8.431856e+05	-7.871879e+05
92	+8.473537e+05	-7.949387e+05
93	+8.470990e+05	-7.882673e+05
94	+8.390958e+05	-7.840068e+05
95	+8.353391e+05	-7.745569e+05
96	+8.304254e+05	-7.923628e+05
97	+8.398280e+05	-7.800536e+05
98	+8.219347e+05	-7.884334e+05
99	+8.337616e+05	-7.860720e+05
100	+8.466224e+05	-8.027298e+05
101	+8.244847e+05	-7.846631e+05
102	+8.355551e+05	-7.937762e+05
103	+8.429467e+05	-7.640514e+05
104	+8.438249e+05	-7.766966e+05
105	+8.420683e+05	-7.902815e+05
106	+8.574056e+05	-7.861159e+05
107	+8.294737e+05	-7.780708e+05
108	+8.295039e+05	-7.950050e+05
109	+8.402118e+05	-7.772814e+05
110	+8.261148e+05	-7.855731e+05
111	+8.340224e+05	-7.794589e+05
112	+8.428738e+05	-7.984012e+05
113	+8.619702e+05	-7.780956e+05
114	+8.431642e+05	-7.674168e+05
115	+8.306984e+05	-7.738708e+05
116	+8.443495e+05	-7.861017e+05
117	+8.303144e+05	-7.887825e+05
118	+8.554599e+05	-7.788302e+05
119	+8.400120e+05	-7.835132e+05
120	+8.350676e+05	-7.760094e+05
121	+8.344613e+05	-7.839110e+05
122	+8.573158e+05	-7.999234e+05
123	+8.519272e+05	-7.860681e+05
124	+8.424412e+05	-7.913256e+05
125	+8.371441e+05	-8.003082e+05
126	+8.432015e+05	-7.781214e+05
127	+8.512752e+05	-8.034906e+05
128	+8.424886e+05	-7.898879e+05
129	+8.436854e+05	-7.694278e+05
130	+8.578881e+05	-7.845535e+05
131	+8.633460e+05	-7.746912e+05
132	+8.502608e+05	-7.802900e+05
133	+8.277658e+05	-7.662529e+05
134	+8.313024e+05	-7.773119e+05
135	+8.414734e+05	-7.951709e+05
136	+8.546746e+05	-7.831478e+05
137	+8.340313e+05	-7.734760e+05
138	+8.341649e+05	-7.842621e+05
139	+8.624060e+05	-7.755695e+05
140	+8.361314e+05	-7.788133e+05
141	+8.394115e+05	-7.902683e+05
142	+8.374185e+05	-7.945258e+05
143	+8.281816e+05	-7.565683e+05
144	+8.267502e+05	-7.759319e+05
145	+8.284829e+05	-7.966662e+05
146	+8.485360e+05	-7.729544e+05
147	+8.345142e+05	-7.849873e+05
148	+8.366510e+05	-7.829157e+05
149	+8.481792e+05	-7.699597e+05
150	+8.493268e+05	-7.959541e+05
151	+8.408671e+05	-7.608229e+05
152	+8.410427e+05	-8.105745e+05
153	+8.348786e+05	-7.758520e+05
154	+8.382579e+05	-7.739274e+05
155	+8.445872e+05	-7.857102e+05
156	+8.487590e+05	-7.748641e+05
157	+8.395630e+05	-7.701968e+05
158	+8.315355e+05	-7.807532e+05
159	+8.488983e+05	-7.814761e+05
160	+8.415102e+05	-7.845164e+05
161	+8.473888e+05	-7.944168e+05
162	+8.418601e+05	-7.863094e+05
163	+8.469461e+05	-7.745507e+05
164	+8.237720e+05	-7.909945e+05
165	+8.258523e+05	-7.848333e+05
166	+8.355170e+05	-7.836919e+05
167	+8.473941e+05	-7.988040e+05
168	+8.535939e+05	-7.801579e+05
169	+8.448913e+05	-7.903210e+05
170	+8.187394e+05	-7.779331e+05
171	+8.558924e+05	-7.749021e+05
172	+8.348145e+05	-7.802686e+05
173	+8.394005e+05	-7.914914e+05
174	+8.502218e+05	-7.823608e+05
175	+8.387666e+05	-7.893233e+05
176	+8.334749e+05	-7.783627e+05
177	+8.304150e+05	-7.977808e+05
178	+8.451250e+05	-7.814763e+05
179	+8.532825e+05	-7.836585e+05
180	+8.433006e+05	-7.706935e+05
181	+8.336831e+05	-7.885266e+05
182	+8.490273e+05	-7.719229e+05
183	+8.409215e+05	-7.795791e+05
184	+8.362410e+05	-7.693286e+05
185	+8.386908e+05	-8.035346e+05
186	+8.460961e+05	-7.972259e+05
187	+8.324557e+05	-7.772200e+05
188	+8.375778e+05	-7.802416e+05
189	+8.566133e+05	-7.840686e+05
190	+8.581610e+05	-7.860747e+05
191	+8.348860e+05	-7.812168e+05
192	+8.445301e+05	-7.802007e+05
193	+8.412638e+05	-7.722375e+05
194	+8.518735e+05	-7.735705e+05
195	+8.531055e+05	-7.881357e+05
196	+8.536265e+05	-7.884163e+05
197	+8.423027e+05	-7.889768e+05
198	+8.393543e+05	-7.700515e+05
199	+8.486887e+05	-7.630801e+05
200	+8.347523e+05	-7.750923e+05
201	+8.389666e+05	-7.767953e+05
202	+8.524603e+05	-7.773342e+05
203	+8.270002e+05	-7.725497e+05
204	+8.456628e+05	-7.849513e+05
205	+8.418749e+05	-7.858267e+05
206	+8.264080e+05	-7.875709e+05
207	+8.430802e+05	-7.943991e+05
208	+8.357735e+05	-7.748775e+05
209	+8.502219e+05	-7.859144e+05
210	+8.341533e+05	-7.754797e+05
211	+8.459846e+05	-7.711401e+05
212	+8.255371e+05	-7.898662e+05
213	+8.554166e+05	-7.775628e+05
214	+8.417658e+05	-7.662407e+05
215	+8.380679e+05	-7.808668e+05
216	+8.277123e+05	-7.988659e+05
217	+8.363653e+05	-7.727989e+05
218	+8.337622e+05	-7.820600e+05
219	+8.234468e+05	-7.848982e+05
220	+8.378625e+05	-7.755322e+05
221	+8.198046e+05	-7.856203e+05
222	+8.347636e+05	-7.905479e+05
223	+8.467170e+05	-7.814897e+05
224	+8.179254e+05	-7.707318e+05
225	+8.340228e+05	-7.931122e+05
226	+8.382368e+05	-7.797418e+05
227	+8.395068e+05	-7.872606e+05
228	+8.430425e+05	-7.764202e+05
229	+8.629826e+05	-7.875611e+05
230	+8.486223e+05	-7.885561e+05
231	+8.337087e+05	-8.012059e+05
232	+8.467161e+05	-7.756896e+05
233	+8.356648e+05	-7.955538e+05
234	+8.365676e+05	-7.873292e+05
235	+8.386136e+05	-7.885386e+05
236	+8.409631e+05	-7.920580e+05
237	+8.504258e+05	-7.802743e+05
238	+8.417680e+05	-7.853786e+05
239	+8.564990e+05	-7.752407e+05
240	+8.381990e+05	-7.896873e+05
241	+8.401211e+05	-7.819108e+05
242	+8.371556e+05	-7.862531e+05
243	+8.276383e+05	-7.765593e+05
244	+8.395132e+05	-7.871170e+05
245	+8.519485e+05	-7.733309e+05
246	+8.301933e+05	-7.870853e+05
247	+8.586725e+05	-7.825687e+05
248	+8.577247e+05	-7.694986e+05
249	+8.360953e+05	-7.932584e+05
250	+8.462298e+05	-7.774914e+05
251	+8.226597e+05	-7.685258e+05
252	+8.393476e+05	-7.992232e+05
253	+8.501675e+05	-7.922234e+05
254	+8.536305e+05	-7.804822e+05
255	+8.489631e+05	-7.701141e+05
256	+8.467890e+05	-7.752802e+05
257	+8.392023e+05	-7.756628e+05
258	+8.497330e+05	-7.920338e+05
259	+8.528592e+05	-7.761079e+05
260	+8.359036e+05	-7.986599e+05
261	+8.443442e+05	-7.843605e+05
262	+8.231778e+05	-7.883592e+05
263	+8.471322e+05	-7.905228e+05
264	+8.302866e+05	-7.922834e+05
265	+8.376993e+05	-7.776190e+05
266	+8.394289e+05	-7.943041e+05
267	+8.397829e+05	-7.831828e+05
268	+8.272680e+05	-7.735152e+05
269	+8.395144e+05	-7.827115e+05
270	+8.169696e+05	-7.779360e+05
271	+8.384788e+05	-7.866301e+05
272	+8.452900e+05	-7.860150e+05
273	+8.374473e+05	-7.760638e+05
274	+8.415817e+05	-7.809710e+05
275	+8.342345e+05	-7.840794e+05
276	+8.387252e+05	-7.767101e+05
277	+8.220752e+05	-8.015598e+05
278	+8.513457e+05	-7.767327e+05
279	+8.381186e+05	-7.723655e+05
280	+8.453732e+05	-7.900422e+05
281	+8.293496e+05	-7.932709e+05
282	+8.489427e+05	-7.791141e+05
283	+8.423847e+05	-7.888382e+05
284	+8.466960e+05	-7.791212e+05
285	+8.438474e+05	-7.818760e+05
286	+8.282488e+05	-7.837450e+05
287	+8.185292e+05	-7.784631e+05
288	+8.423573e+05	-7.863474e+05
289	+8.477825e+05	-7.866826e+05
290	+8.510470e+05	-7.910758e+05
291	+8.418991e+05	-7.668974e+05
292	+8.525591e+05	-7.738639e+05
293	+8.508910e+05	-7.911666e+05
294	+8.283289e+05	-7.941677e+05
295	+8.233870e+05	-7.749902e+05
296	+8.430261e+05	-7.732202e+05
297	+8.443625e+05	-7.934695e+05
298	+8.476677e+05	-7.936973e+05
299	+8.358552e+05	-7.822511e+05
300	+8.415772e+05	-7.791304e+05
301	+8.535432e+05	-7.737252e+05
302	+8.442181e+05	-7.959060e+05
303	+8.360078e+05	-7.849801e+05
304	+8.320884e+05	-7.890104e+05
305	+8.361983e+05	-7.787815e+05
306	+8.318861e+05	-7.771326e+05
307	+8.461435e+05	-7.821331e+05
308	+8.548032e+05	-7.937339e+05
309	+8.440646e+05	-7.843710e+05
310	+8.437276e+05	-7.856415e+05
311	+8.621243e+05	-8.095676e+05
312	+8.399922e+05	-7.968041e+05
313	+8.542340e+05	-7.920698e+05
314	+8.218391e+05	-7.939429e+05
315	+8.246215e+05	-7.874279e+05
316	+8.400812e+05	-7.928439e+05
317	+8.301209e+05	-7.745227e+05
318	+8.338186e+05	-8.083941e+05
319	+8.222826e+05	-7.832075e+05
320	+8.428514e+05	-7.838082e+05
321	+8.482735e+05	-7.639597e+05
322	+8.428851e+05	-7.872092e+05
323	+8.413034e+05	-7.871014e+05
324	+8.586541e+05	-8.005765e+05
325	+8.360297e+05	-7.897044e+05
326	+8.475052e+05	-7.734526e+05
327	+8.272341e+05	-7.930839e+05
328	+8.475538e+05	-7.858830e+05
329	+8.413864e+05	-7.640838e+05
330	+8.399302e+05	-7.688476e+05
331	+8.609996e+05	-7.968925e+05
332	+8.489433e+05	-7.948332e+05
333	+8.438792e+05	-8.067516e+05
334	+8.390710e+05	-7.565890e+05
335	+8.261158e+05	-7.841650e+05
336	+8.508875e+05	-7.972737e+05
337	+8.536059e+05	-7.949408e+05
338	+8.302482e+05	-7.975055e+05
339	+8.440858e+05	-7.765587e+05
340	+8.420296e+05	-7.810699e+05
341	+8.333206e+05	-7.992014e+05
342	+8.332549e+05	-7.888659e+05
343	+8.499431e+05	-7.949528e+05
344	+8.345866e+05	-7.950244e+05
345	+8.493518e+05	-7.760126e+05
346	+8.388630e+05	-7.866458e+05
347	+8.502793e+05	-7.926632e+05
348	+8.171778e+05	-7.769404e+05
349	+8.287822e+05	-7.882943e+05
350	+8.324485e+05	-7.874479e+05
351	+8.357997e+05	-7.842372e+05
352	+8.434343e+05	-7.910362e+05
353	+8.132429e+05	-7.899784e+05
354	+8.455993e+05	-7.794119e+05
355	+8.512998e+05	-7.835207e+05
356	+8.274141e+05	-7.671339e+05
357	+8.260981e+05	-7.787828e+05
358	+8.551596e+05	-7.905781e+05
359	+8.352031e+05	-7.803063e+05
360	+8.388063e+05	-7.746107e+05
361	+8.387123e+05	-7.789056e+05
362	+8.352200e+05	-7.813567e+05
363	+8.111086e+05	-7.780069e+05
364	+8.426107e+05	-7.971473e+05
365	+8.575057e+05	-7.629011e+05
366	+8.308375e+05	-7.663490e+05
367	+8.304365e+05	-7.853332e+05
368	+8.181909e+05	-7.862325e+05
369	+8.131242e+05	-7.914517e+05
370	+8.232553e+05	-7.875518e+05
371	+8.389287e+05	-7.801512e+05
372	+8.338790e+05	-7.746732e+05
373	+8.396736e+05	-7.772125e+05
374	+8.127027e+05	-7.786433e+05
375	+8.194421e+05	-7.798417e+05
376	+8.472221e+05	-7.698489e+05
377	+8.229725e+05	-7.893957e+05
378	+8.434089e+05	-7.777632e+05
379	+8.291594e+05	-7.741963e+05
380	+8.207004e+05	-7.740148e+05
381	+8.437789e+05	-7.744252e+05
382	+8.197254e+05	-7.747163e+05
383	+8.604390e+05	-7.949466e+05
384	+8.285005e+05	-7.535808e+05
385	+8.415081e+05	-7.878058e+05
386	+8.383287e+05	-7.833727e+05
387	+8.501494e+05	-7.824097e+05
388	+8.367244e+05	-7.888405e+05
389	+8.287367e+05	-7.867335e+05
390	+8.448513e+05	-7.874836e+05
391	+8.421445e+05	-7.829544e+05
392	+8.371951e+05	-7.639506e+05
393	+8.269589e+05	-7.858648e+05
394	+8.363920e+05	-7.728721e+05
395	+8.301333e+05	-7.825644e+05
396	+8.327228e+05	-7.916552e+05
397	+8.167063e+05	-7.792110e+05
398	+8.408042e+05	-7.709492e+05
399	+8.381569e+05	-7.751463e+05
400	+8.219453e+05	-7.619590e+05
401	+8.274750e+05	-7.653508e+05
402	+8.341601e+05	-7.781660e+05
403	+8.462877e+05	-7.937892e+05
404	+8.465841e+05	-7.744273e+05
405	+8.410607e+05	-7.643644e+05
406	+8.365373e+05	-7.805690e+05
407	+8.315055e+05	-7.676483e+05
408	+8.453635e+05	-7.767317e+05
409	+8.452542e+05	-7.658147e+05
410	+8.417061e+05	-7.793108e+05
411	+8.400977e+05	-7.845011e+05
412	+8.437931e+05	-7.810309e+05
413	+8.447901e+05	-7.716681e+05
414	+8.314006e+05	-7.837421e+05
415	+8.378908e+05	-7.669046e+05
416	+8.450664e+05	-7.770083e+05
417	+8.374734e+05	-7.620420e+05
418	+8.339826e+05	-7.909909e+05
419	+8.516621e+05	-7.820691e+05
420	+8.466317e+05	-7.787705e+05
421	+8.388433e+05	-7.630506e+05
422	+8.379766e+05	-7.664543e+05
423	+8.341944e+05	-7.713790e+05
424	+8.338866e+05	-7.730614e+05
425	+8.381153e+05	-7.737705e+05
426	+8.466443e+05	-7.967490e+05
427	+8.337323e+05	-7.684595e+05
428	+8.382949e+05	-7.829588e+05
429	+8.188593e+05	-7.775559e+05
430	+8.430168e+05	-7.699256e+05
431	+8.330685e+05	-7.755694e+05
432	+8.275198e+05	-7.700865e+05
433	+8.332906e+05	-7.845164e+05
434	+8.418072e+05	-7.823157e+05
435	+8.505455e+05	-7.833785e+05
436	+8.446781e+05	-7.651312e+05
437	+8.523392e+05	-7.626155e+05
438	+8.411299e+05	-7.759900e+05
439	+8.434990e+05	-7.638866e+05
440	+8.485979e+05	-7.777035e+05
441	+8.443040e+05	-7.762012e+05
442	+8.428988e+05	-7.684972e+05
443	+8.349161e+05	-7.742776e+05
444	+8.376601e+05	-7.713310e+05
445	+8.344517e+05	-7.770309e+05
446	+8.469590e+05	-7.743258e+05
447	+8.249946e+05	-7.643796e+05
448	+8.394615e+05	-7.714072e+05
449	+8.462180e+05	-7.726676e+05
450	+8.200534e+05	-7.899323e+05
451	+8.639723e+05	-7.895968e+05
